entidad_a,bienjuri_b,tipdelit_c,ingrestt,ingres1,ingres2,ingress1,ingres3,ingres4,ingress2,ingres6,ingres7
21,3,30405,0,0,0,0,0,0,0,0,0
21,3,30499,,,,,,,,,
21,3,30500,0,0,0,0,0,0,0,0,0
21,3,30600,0,0,0,0,0,0,0,0,0
21,3,30700,0,0,0,0,0,0,0,0,0
21,4,40100,51,51,0,46,46,0,5,5,0
21,4,40101,21,21,0,21,21,0,0,0,0
21,4,40102,0,0,0,0,0,0,0,0,0
21,4,40103,29,29,0,25,25,0,4,4,0
21,4,40104,0,0,0,0,0,0,0,0,0
21,4,40105,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,4,40106,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,4,40107,0,0,0,0,0,0,0,0,0
21,4,40108,0,0,0,0,0,0,0,0,0
21,4,40109,0,0,0,0,0,0,0,0,0
21,4,40110,0,0,0,0,0,0,0,0,0
21,4,40111,0,0,0,0,0,0,0,0,0
21,4,40112,0,0,0,0,0,0,0,0,0
21,4,40113,0,0,0,0,0,0,0,0,0
21,4,40114,0,0,0,0,0,0,0,0,0
21,4,40115,0,0,0,0,0,0,0,0,0
21,4,40116,0,0,0,0,0,0,0,0,0
21,4,40117,1,1,0,0,0,0,1,1,0
21,4,40118,0,0,0,0,0,0,0,0,0
21,4,40199,,,,,,,,,
21,4,40200,64,64,0,57,57,0,7,7,0
21,4,40201,17,17,0,17,17,0,0,0,0
21,4,40202,0,0,0,0,0,0,0,0,0
21,4,40203,47,47,0,40,40,0,7,7,0
21,4,40204,0,0,0,0,0,0,0,0,0
21,4,40205,0,0,0,0,0,0,0,0,0
21,4,40299,,,,,,,,,
21,4,40300,0,0,0,0,0,0,0,0,0
21,4,40400,0,0,0,0,0,0,0,0,0
21,4,40500,0,0,0,0,0,0,0,0,0
21,4,40501,0,0,0,0,0,0,0,0,0
21,4,40502,0,0,0,0,0,0,0,0,0
21,4,40503,0,0,0,0,0,0,0,0,0
21,4,40599,,,,,,,,,
21,4,40600,3,3,0,3,3,0,0,0,0
21,4,40700,0,0,0,0,0,0,0,0,0
21,4,40800,0,0,0,0,0,0,0,0,0
21,5,50100,0,0,0,0,0,0,0,0,0
21,5,50200,0,0,0,0,0,0,0,0,0
21,5,50300,0,0,0,0,0,0,0,0,0
21,6,60100,0,0,0,0,0,0,0,0,0
21,6,60101,0,0,0,0,0,0,0,0,0
21,6,60102,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,6,60103,0,0,0,0,0,0,0,0,0
21,6,60104,0,0,0,0,0,0,0,0,0
21,6,60105,0,0,0,0,0,0,0,0,0
21,6,60106,0,0,0,0,0,0,0,0,0
21,6,60107,0,0,0,0,0,0,0,0,0
21,6,60199,,,,,,,,,
21,6,60200,0,0,0,0,0,0,0,0,0
21,6,60201,0,0,0,0,0,0,0,0,0
21,6,60202,0,0,0,0,0,0,0,0,0
21,6,60203,0,0,0,0,0,0,0,0,0
21,6,60204,0,0,0,0,0,0,0,0,0
21,6,60205,0,0,0,0,0,0,0,0,0
21,6,60299,,,,,,,,,
21,6,60300,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,6,60400,0,0,0,0,0,0,0,0,0
21,6,60500,0,0,0,0,0,0,0,0,0
21,6,60600,0,0,0,0,0,0,0,0,0
21,7,70100,0,0,0,0,0,0,0,0,0
21,7,70101,0,0,0,0,0,0,0,0,0
21,7,70102,0,0,0,0,0,0,0,0,0
21,7,70103,0,0,0,0,0,0,0,0,0
21,7,70104,0,0,0,0,0,0,0,0,0
21,7,70105,0,0,0,0,0,0,0,0,0
21,7,70106,0,0,0,0,0,0,0,0,0
21,7,70199,,,,,,,,,
21,7,70200,103,84,19,87,70,17,16,14,2
21,7,70201,0,0,0,0,0,0,0,0,0
21,7,70202,0,0,0,0,0,0,0,0,0
21,7,70203,0,0,0,0,0,0,0,0,0
21,7,70204,9,7,2,6,5,1,3,2,1
21,7,70205,79,67,12,67,55,12,12,12,0
21,7,70206,12,7,5,11,7,4,1,0,1
21,7,70207,3,3,0,3,3,0,0,0,0
21,7,70208,0,0,0,0,0,0,0,0,0
21,7,70299,,,,,,,,,
21,7,70300,0,0,0,0,0,0,0,0,0
21,7,70400,0,0,0,0,0,0,0,0,0
21,7,70500,0,0,0,0,0,0,0,0,0
21,7,70600,251,234,17,206,192,14,45,42,3
21,7,70601,211,199,12,170,161,9,41,38,3
21,7,70602,40,35,5,36,31,5,4,4,0
21,7,70603,0,0,0,0,0,0,0,0,0
21,7,70604,0,0,0,0,0,0,0,0,0
21,7,70605,0,0,0,0,0,0,0,0,0
21,7,70606,0,0,0,0,0,0,0,0,0
21,7,70699,,,,,,,,,
21,7,70700,0,0,0,0,0,0,0,0,0
21,7,70800,0,0,0,0,0,0,0,0,0
21,7,70900,0,0,0,0,0,0,0,0,0
21,8,80100,5,5,0,5,5,0,0,0,0
21,8,80101,0,0,0,0,0,0,0,0,0
21,8,80102,0,0,0,0,0,0,0,0,0
21,8,80103,1,1,0,1,1,0,0,0,0
21,8,80104,0,0,0,0,0,0,0,0,0
21,8,80105,0,0,0,0,0,0,0,0,0
21,8,80106,0,0,0,0,0,0,0,0,0
21,8,80107,0,0,0,0,0,0,0,0,0
21,8,80108,4,4,0,4,4,0,0,0,0
21,8,80109,0,0,0,0,0,0,0,0,0
21,8,80199,,,,,,,,,
21,8,80200,0,0,0,0,0,0,0,0,0
21,8,80201,0,0,0,0,0,0,0,0,0
21,8,80202,0,0,0,0,0,0,0,0,0
21,8,80203,0,0,0,0,0,0,0,0,0
21,8,80299,,,,,,,,,
21,8,80300,4,1,3,4,1,3,0,0,0
21,8,80400,0,0,0,0,0,0,0,0,0
21,8,80500,0,0,0,0,0,0,0,0,0
21,9,90100,1,1,0,1,1,0,0,0,0
21,9,90200,0,0,0,0,0,0,0,0,0
21,9,90300,0,0,0,0,0,0,0,0,0
21,9,90400,8,3,5,6,1,5,2,2,0
21,9,90500,1,1,0,1,1,0,0,0,0
21,9,90501,0,0,0,0,0,0,0,0,0
21,9,90502,0,0,0,0,0,0,0,0,0
21,9,90503,0,0,0,0,0,0,0,0,0
21,9,90504,0,0,0,0,0,0,0,0,0
21,9,90505,0,0,0,0,0,0,0,0,0
21,9,90506,1,1,0,1,1,0,0,0,0
21,9,90507,0,0,0,0,0,0,0,0,0
21,9,90599,,,,,,,,,
21,9,90600,13,13,0,12,12,0,1,1,0
21,9,90700,0,0,0,0,0,0,0,0,0
21,9,90701,0,0,0,0,0,0,0,0,0
21,9,90702,0,0,0,0,0,0,0,0,0
21,9,90703,0,0,0,0,0,0,0,0,0
21,9,90799,,,,,,,,,
21,9,90800,0,0,0,0,0,0,0,0,0
21,9,90900,1,1,0,0,0,0,1,1,0
21,9,91000,1,1,0,0,0,0,1,1,0
21,9,91100,0,0,0,0,0,0,0,0,0
21,9,91200,0,0,0,0,0,0,0,0,0
21,9,91300,0,0,0,0,0,0,0,0,0
21,9,91400,0,0,0,0,0,0,0,0,0
21,9,91500,0,0,0,0,0,0,0,0,0
21,9,91600,0,0,0,0,0,0,0,0,0
21,9,91601,0,0,0,0,0,0,0,0,0
21,9,91602,0,0,0,0,0,0,0,0,0
21,9,91603,0,0,0,0,0,0,0,0,0
21,9,91604,0,0,0,0,0,0,0,0,0
21,9,91605,0,0,0,0,0,0,0,0,0
21,9,91699,,,,,,,,,
21,9,91700,0,0,0,0,0,0,0,0,0
21,9,91800,0,0,0,0,0,0,0,0,0
21,10,100100,2,2,0,1,1,0,1,1,0
21,99,999999,,,,,,,,,
22,1,10100,1,1,0,1,1,0,0,0,0
22,1,10200,0,0,0,0,0,0,0,0,0
22,1,10300,0,0,0,0,0,0,0,0,0
22,1,10400,0,0,0,0,0,0,0,0,0
22,1,10500,0,0,0,0,0,0,0,0,0
22,2,20100,0,0,0,0,0,0,0,0,0
22,2,20200,0,0,0,0,0,0,0,0,0
22,2,20300,0,0,0,0,0,0,0,0,0
22,2,20400,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2,20500,0,0,0,0,0,0,0,0,0
22,2,20600,7,6,1,7,6,1,0,0,0
22,2,20601,7,6,1,7,6,1,0,0,0
22,2,20602,0,0,0,0,0,0,0,0,0
22,2,20603,0,0,0,0,0,0,0,0,0
22,2,20604,0,0,0,0,0,0,0,0,0
22,2,20605,0,0,0,0,0,0,0,0,0
22,2,20606,0,0,0,0,0,0,0,0,0
22,2,20699,,,,,,,,,
22,2,20700,0,0,0,0,0,0,0,0,0
22,3,30100,0,0,0,0,0,0,0,0,0
22,3,30200,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,3,30300,0,0,0,0,0,0,0,0,0
22,3,30400,0,0,0,0,0,0,0,0,0
22,3,30401,0,0,0,0,0,0,0,0,0
22,3,30402,0,0,0,0,0,0,0,0,0
22,3,30403,0,0,0,0,0,0,0,0,0
22,3,30404,0,0,0,0,0,0,0,0,0
22,3,30405,0,0,0,0,0,0,0,0,0
22,3,30499,,,,,,,,,
22,3,30500,0,0,0,0,0,0,0,0,0
22,3,30600,0,0,0,0,0,0,0,0,0
22,3,30700,0,0,0,0,0,0,0,0,0
22,4,40100,13,13,0,11,11,0,2,2,0
22,4,40101,0,0,0,0,0,0,0,0,0
22,4,40102,0,0,0,0,0,0,0,0,0
22,4,40103,0,0,0,0,0,0,0,0,0
22,4,40104,0,0,0,0,0,0,0,0,0
22,4,40105,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,40106,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,40107,0,0,0,0,0,0,0,0,0
22,4,40108,13,13,0,11,11,0,2,2,0
22,4,40109,0,0,0,0,0,0,0,0,0
22,4,40110,0,0,0,0,0,0,0,0,0
22,4,40111,0,0,0,0,0,0,0,0,0
22,4,40112,0,0,0,0,0,0,0,0,0
22,4,40113,0,0,0,0,0,0,0,0,0
22,4,40114,0,0,0,0,0,0,0,0,0
22,4,40115,0,0,0,0,0,0,0,0,0
22,4,40116,0,0,0,0,0,0,0,0,0
22,4,40117,0,0,0,0,0,0,0,0,0
22,4,40118,0,0,0,0,0,0,0,0,0
22,4,40199,,,,,,,,,
22,4,40200,7,7,0,3,3,0,4,4,0
22,4,40201,1,1,0,1,1,0,0,0,0
22,4,40202,0,0,0,0,0,0,0,0,0
22,4,40203,6,6,0,2,2,0,4,4,0
22,4,40204,0,0,0,0,0,0,0,0,0
22,4,40205,0,0,0,0,0,0,0,0,0
22,4,40299,,,,,,,,,
22,4,40300,0,0,0,0,0,0,0,0,0
22,4,40400,0,0,0,0,0,0,0,0,0
22,4,40500,0,0,0,0,0,0,0,0,0
22,4,40501,0,0,0,0,0,0,0,0,0
22,4,40502,0,0,0,0,0,0,0,0,0
22,4,40503,0,0,0,0,0,0,0,0,0
22,4,40599,,,,,,,,,
22,4,40600,0,0,0,0,0,0,0,0,0
22,4,40700,0,0,0,0,0,0,0,0,0
22,4,40800,0,0,0,0,0,0,0,0,0
22,5,50100,0,0,0,0,0,0,0,0,0
22,5,50200,0,0,0,0,0,0,0,0,0
22,5,50300,0,0,0,0,0,0,0,0,0
22,6,60100,0,0,0,0,0,0,0,0,0
22,6,60101,0,0,0,0,0,0,0,0,0
22,6,60102,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,6,60103,0,0,0,0,0,0,0,0,0
22,6,60104,0,0,0,0,0,0,0,0,0
22,6,60105,0,0,0,0,0,0,0,0,0
22,6,60106,0,0,0,0,0,0,0,0,0
22,6,60107,0,0,0,0,0,0,0,0,0
22,6,60199,,,,,,,,,
22,6,60200,0,0,0,0,0,0,0,0,0
22,6,60201,0,0,0,0,0,0,0,0,0
22,6,60202,0,0,0,0,0,0,0,0,0
22,6,60203,0,0,0,0,0,0,0,0,0
22,6,60204,0,0,0,0,0,0,0,0,0
22,6,60205,0,0,0,0,0,0,0,0,0
22,6,60299,,,,,,,,,
22,6,60300,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,6,60400,0,0,0,0,0,0,0,0,0
22,6,60500,0,0,0,0,0,0,0,0,0
22,6,60600,0,0,0,0,0,0,0,0,0
22,7,70100,8,0,8,5,0,5,3,0,3
22,7,70101,8,0,8,5,0,5,3,0,3
22,7,70102,0,0,0,0,0,0,0,0,0
22,7,70103,0,0,0,0,0,0,0,0,0
22,7,70104,0,0,0,0,0,0,0,0,0
22,7,70105,0,0,0,0,0,0,0,0,0
22,7,70106,0,0,0,0,0,0,0,0,0
22,7,70199,,,,,,,,,
22,7,70200,66,66,0,49,49,0,17,17,0
22,7,70201,9,9,0,8,8,0,1,1,0
22,7,70202,2,2,0,1,1,0,1,1,0
22,7,70203,0,0,0,0,0,0,0,0,0
22,7,70204,11,11,0,7,7,0,4,4,0
22,7,70205,0,0,0,0,0,0,0,0,0
22,7,70206,44,44,0,33,33,0,11,11,0
22,7,70207,0,0,0,0,0,0,0,0,0
22,7,70208,0,0,0,0,0,0,0,0,0
22,7,70299,,,,,,,,,
22,7,70300,0,0,0,0,0,0,0,0,0
22,7,70400,0,0,0,0,0,0,0,0,0
22,7,70500,0,0,0,0,0,0,0,0,0
22,7,70600,78,75,3,56,53,3,22,22,0
22,7,70601,67,65,2,47,45,2,20,20,0
22,7,70602,11,10,1,9,8,1,2,2,0
22,7,70603,0,0,0,0,0,0,0,0,0
22,7,70604,0,0,0,0,0,0,0,0,0
22,7,70605,0,0,0,0,0,0,0,0,0
22,7,70606,0,0,0,0,0,0,0,0,0
22,7,70699,,,,,,,,,
22,7,70700,0,0,0,0,0,0,0,0,0
22,7,70800,0,0,0,0,0,0,0,0,0
22,7,70900,0,0,0,0,0,0,0,0,0
22,8,80100,0,0,0,0,0,0,0,0,0
22,8,80101,0,0,0,0,0,0,0,0,0
22,8,80102,0,0,0,0,0,0,0,0,0
22,8,80103,0,0,0,0,0,0,0,0,0
22,8,80104,0,0,0,0,0,0,0,0,0
22,8,80105,0,0,0,0,0,0,0,0,0
22,8,80106,0,0,0,0,0,0,0,0,0
22,8,80107,0,0,0,0,0,0,0,0,0
22,8,80108,0,0,0,0,0,0,0,0,0
22,8,80109,0,0,0,0,0,0,0,0,0
22,8,80199,,,,,,,,,
22,8,80200,0,0,0,0,0,0,0,0,0
22,8,80201,0,0,0,0,0,0,0,0,0
22,8,80202,0,0,0,0,0,0,0,0,0
22,8,80203,0,0,0,0,0,0,0,0,0
22,8,80299,,,,,,,,,
22,8,80300,1,1,0,1,1,0,0,0,0
22,8,80400,0,0,0,0,0,0,0,0,0
22,8,80500,0,0,0,0,0,0,0,0,0
22,9,90100,0,0,0,0,0,0,0,0,0
22,9,90200,0,0,0,0,0,0,0,0,0
22,9,90300,0,0,0,0,0,0,0,0,0
22,9,90400,5,2,3,4,1,3,1,1,0
22,9,90500,0,0,0,0,0,0,0,0,0
22,9,90501,0,0,0,0,0,0,0,0,0
22,9,90502,0,0,0,0,0,0,0,0,0
22,9,90503,0,0,0,0,0,0,0,0,0
22,9,90504,0,0,0,0,0,0,0,0,0
22,9,90505,0,0,0,0,0,0,0,0,0
22,9,90506,0,0,0,0,0,0,0,0,0
22,9,90507,0,0,0,0,0,0,0,0,0
22,9,90599,,,,,,,,,
22,9,90600,0,0,0,0,0,0,0,0,0
22,9,90700,0,0,0,0,0,0,0,0,0
22,9,90701,0,0,0,0,0,0,0,0,0
22,9,90702,0,0,0,0,0,0,0,0,0
22,9,90703,0,0,0,0,0,0,0,0,0
22,9,90799,,,,,,,,,
22,9,90800,0,0,0,0,0,0,0,0,0
22,9,90900,1,0,1,1,0,1,0,0,0
22,9,91000,0,0,0,0,0,0,0,0,0
22,9,91100,0,0,0,0,0,0,0,0,0
22,9,91200,0,0,0,0,0,0,0,0,0
22,9,91300,0,0,0,0,0,0,0,0,0
22,9,91400,0,0,0,0,0,0,0,0,0
22,9,91500,0,0,0,0,0,0,0,0,0
22,9,91600,0,0,0,0,0,0,0,0,0
22,9,91601,0,0,0,0,0,0,0,0,0
22,9,91602,0,0,0,0,0,0,0,0,0
22,9,91603,0,0,0,0,0,0,0,0,0
22,9,91604,0,0,0,0,0,0,0,0,0
22,9,91605,0,0,0,0,0,0,0,0,0
22,9,91699,,,,,,,,,
22,9,91700,0,0,0,0,0,0,0,0,0
22,9,91800,0,0,0,0,0,0,0,0,0
22,10,100100,0,0,0,0,0,0,0,0,0
22,99,999999,,,,,,,,,
23,1,10100,0,0,0,0,0,0,0,0,0
23,1,10200,0,0,0,0,0,0,0,0,0
23,1,10300,0,0,0,0,0,0,0,0,0
23,1,10400,0,0,0,0,0,0,0,0,0
23,1,10500,0,0,0,0,0,0,0,0,0
23,2,20100,0,0,0,0,0,0,0,0,0
23,2,20200,0,0,0,0,0,0,0,0,0
23,2,20300,0,0,0,0,0,0,0,0,0
23,2,20400,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,2,20500,0,0,0,0,0,0,0,0,0
23,2,20600,0,0,0,0,0,0,0,0,0
23,2,20601,0,0,0,0,0,0,0,0,0
23,2,20602,0,0,0,0,0,0,0,0,0
23,2,20603,0,0,0,0,0,0,0,0,0
23,2,20604,0,0,0,0,0,0,0,0,0
23,2,20605,0,0,0,0,0,0,0,0,0
23,2,20606,0,0,0,0,0,0,0,0,0
23,2,20699,,,,,,,,,
23,2,20700,0,0,0,0,0,0,0,0,0
23,3,30100,0,0,0,0,0,0,0,0,0
23,3,30200,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,3,30300,0,0,0,0,0,0,0,0,0
23,3,30400,0,0,0,0,0,0,0,0,0
23,3,30401,0,0,0,0,0,0,0,0,0
23,3,30402,0,0,0,0,0,0,0,0,0
23,3,30403,0,0,0,0,0,0,0,0,0
23,3,30404,0,0,0,0,0,0,0,0,0
23,3,30405,0,0,0,0,0,0,0,0,0
23,3,30499,,,,,,,,,
23,3,30500,0,0,0,0,0,0,0,0,0
23,3,30600,0,0,0,0,0,0,0,0,0
23,3,30700,0,0,0,0,0,0,0,0,0
23,4,40100,0,0,0,0,0,0,0,0,0
23,4,40101,0,0,0,0,0,0,0,0,0
23,4,40102,0,0,0,0,0,0,0,0,0
23,4,40103,0,0,0,0,0,0,0,0,0
23,4,40104,0,0,0,0,0,0,0,0,0
23,4,40105,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,4,40106,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,4,40107,0,0,0,0,0,0,0,0,0
23,4,40108,0,0,0,0,0,0,0,0,0
23,4,40109,0,0,0,0,0,0,0,0,0
23,4,40110,0,0,0,0,0,0,0,0,0
23,4,40111,0,0,0,0,0,0,0,0,0
23,4,40112,0,0,0,0,0,0,0,0,0
23,4,40113,0,0,0,0,0,0,0,0,0
23,4,40114,0,0,0,0,0,0,0,0,0
23,4,40115,0,0,0,0,0,0,0,0,0
23,4,40116,0,0,0,0,0,0,0,0,0
23,4,40117,0,0,0,0,0,0,0,0,0
23,4,40118,0,0,0,0,0,0,0,0,0
23,4,40199,,,,,,,,,
23,4,40200,1,1,0,1,1,0,0,0,0
23,4,40201,NSS,NSS,0,NSS,NSS,0,0,0,0
23,4,40202,NSS,NSS,0,NSS,NSS,0,0,0,0
23,4,40203,NSS,NSS,0,NSS,NSS,0,0,0,0
23,4,40204,NSS,NSS,0,NSS,NSS,0,0,0,0
23,4,40205,1,1,0,1,1,0,0,0,0
23,4,40299,,,,,,,,,
23,4,40300,0,0,0,0,0,0,0,0,0
23,4,40400,0,0,0,0,0,0,0,0,0
23,4,40500,0,0,0,0,0,0,0,0,0
23,4,40501,0,0,0,0,0,0,0,0,0
23,4,40502,0,0,0,0,0,0,0,0,0
23,4,40503,0,0,0,0,0,0,0,0,0
23,4,40599,,,,,,,,,
23,4,40600,0,0,0,0,0,0,0,0,0
23,4,40700,0,0,0,0,0,0,0,0,0
23,4,40800,0,0,0,0,0,0,0,0,0
23,5,50100,0,0,0,0,0,0,0,0,0
23,5,50200,0,0,0,0,0,0,0,0,0
23,5,50300,0,0,0,0,0,0,0,0,0
23,6,60100,0,0,0,0,0,0,0,0,0
23,6,60101,0,0,0,0,0,0,0,0,0
23,6,60102,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,6,60103,0,0,0,0,0,0,0,0,0
23,6,60104,0,0,0,0,0,0,0,0,0
23,6,60105,0,0,0,0,0,0,0,0,0
23,6,60106,0,0,0,0,0,0,0,0,0
23,6,60107,0,0,0,0,0,0,0,0,0
23,6,60199,,,,,,,,,
23,6,60200,0,0,0,0,0,0,0,0,0
23,6,60201,0,0,0,0,0,0,0,0,0
23,6,60202,0,0,0,0,0,0,0,0,0
23,6,60203,0,0,0,0,0,0,0,0,0
23,6,60204,0,0,0,0,0,0,0,0,0
23,6,60205,0,0,0,0,0,0,0,0,0
23,6,60299,,,,,,,,,
23,6,60300,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,6,60400,0,0,0,0,0,0,0,0,0
23,6,60500,0,0,0,0,0,0,0,0,0
23,6,60600,0,0,0,0,0,0,0,0,0
23,7,70100,0,0,0,0,0,0,0,0,0
23,7,70101,0,0,0,0,0,0,0,0,0
23,7,70102,0,0,0,0,0,0,0,0,0
23,7,70103,0,0,0,0,0,0,0,0,0
23,7,70104,0,0,0,0,0,0,0,0,0
23,7,70105,0,0,0,0,0,0,0,0,0
23,7,70106,0,0,0,0,0,0,0,0,0
23,7,70199,,,,,,,,,
23,7,70200,50,44,6,47,41,6,3,3,0
23,7,70201,0,0,0,0,0,0,0,0,0
23,7,70202,11,10,1,11,10,1,0,0,0
23,7,70203,1,1,0,1,1,0,0,0,0
23,7,70204,17,13,4,17,13,4,0,0,0
23,7,70205,0,0,0,0,0,0,0,0,0
23,7,70206,21,20,1,18,17,1,3,3,0
23,7,70207,0,0,0,0,0,0,0,0,0
23,7,70208,0,0,0,0,0,0,0,0,0
23,7,70299,,,,,,,,,
23,7,70300,0,0,0,0,0,0,0,0,0
23,7,70400,0,0,0,0,0,0,0,0,0
23,7,70500,0,0,0,0,0,0,0,0,0
23,7,70600,158,147,11,143,132,11,15,15,0
23,7,70601,154,143,11,139,128,11,15,15,0
23,7,70602,4,4,0,4,4,0,0,0,0
23,7,70603,0,0,0,0,0,0,0,0,0
23,7,70604,0,0,0,0,0,0,0,0,0
23,7,70605,0,0,0,0,0,0,0,0,0
23,7,70606,0,0,0,0,0,0,0,0,0
23,7,70699,,,,,,,,,
23,7,70700,0,0,0,0,0,0,0,0,0
23,7,70800,0,0,0,0,0,0,0,0,0
23,7,70900,0,0,0,0,0,0,0,0,0
23,8,80100,0,0,0,0,0,0,0,0,0
23,8,80101,0,0,0,0,0,0,0,0,0
23,8,80102,0,0,0,0,0,0,0,0,0
23,8,80103,0,0,0,0,0,0,0,0,0
23,8,80104,0,0,0,0,0,0,0,0,0
23,8,80105,0,0,0,0,0,0,0,0,0
23,8,80106,0,0,0,0,0,0,0,0,0
23,8,80107,0,0,0,0,0,0,0,0,0
23,8,80108,0,0,0,0,0,0,0,0,0
23,8,80109,0,0,0,0,0,0,0,0,0
23,8,80199,,,,,,,,,
23,8,80200,0,0,0,0,0,0,0,0,0
23,8,80201,0,0,0,0,0,0,0,0,0
23,8,80202,0,0,0,0,0,0,0,0,0
23,8,80203,0,0,0,0,0,0,0,0,0
23,8,80299,,,,,,,,,
23,8,80300,1,1,0,1,1,0,0,0,0
23,8,80400,11,5,6,10,5,5,1,0,1
23,8,80500,0,0,0,0,0,0,0,0,0
23,9,90100,0,0,0,0,0,0,0,0,0
23,9,90200,0,0,0,0,0,0,0,0,0
23,9,90300,0,0,0,0,0,0,0,0,0
23,9,90400,1,1,0,1,1,0,0,0,0
23,9,90500,1,1,0,1,1,0,0,0,0
23,9,90501,1,1,0,1,1,0,0,0,0
23,9,90502,0,0,0,0,0,0,0,0,0
23,9,90503,0,0,0,0,0,0,0,0,0
23,9,90504,0,0,0,0,0,0,0,0,0
23,9,90505,0,0,0,0,0,0,0,0,0
23,9,90506,0,0,0,0,0,0,0,0,0
23,9,90507,0,0,0,0,0,0,0,0,0
23,9,90599,,,,,,,,,
23,9,90600,0,0,0,0,0,0,0,0,0
23,9,90700,0,0,0,0,0,0,0,0,0
23,9,90701,0,0,0,0,0,0,0,0,0
23,9,90702,0,0,0,0,0,0,0,0,0
23,9,90703,0,0,0,0,0,0,0,0,0
23,9,90799,,,,,,,,,
23,9,90800,0,0,0,0,0,0,0,0,0
23,9,90900,1,1,0,1,1,0,0,0,0
23,9,91000,0,0,0,0,0,0,0,0,0
23,9,91100,0,0,0,0,0,0,0,0,0
23,9,91200,0,0,0,0,0,0,0,0,0
23,9,91300,2,1,1,2,1,1,0,0,0
23,9,91400,1,0,1,1,0,1,0,0,0
23,9,91500,0,0,0,0,0,0,0,0,0
23,9,91600,0,0,0,0,0,0,0,0,0
23,9,91601,0,0,0,0,0,0,0,0,0
23,9,91602,0,0,0,0,0,0,0,0,0
23,9,91603,0,0,0,0,0,0,0,0,0
23,9,91604,0,0,0,0,0,0,0,0,0
23,9,91605,0,0,0,0,0,0,0,0,0
23,9,91699,,,,,,,,,
23,9,91700,0,0,0,0,0,0,0,0,0
23,9,91800,0,0,0,0,0,0,0,0,0
23,10,100100,0,0,0,0,0,0,0,0,0
23,99,999999,,,,,,,,,
24,1,10100,0,0,0,0,0,0,0,0,0
24,1,10200,0,0,0,0,0,0,0,0,0
24,1,10300,0,0,0,0,0,0,0,0,0
24,1,10400,0,0,0,0,0,0,0,0,0
24,1,10500,0,0,0,0,0,0,0,0,0
24,2,20100,0,0,0,0,0,0,0,0,0
24,2,20200,0,0,0,0,0,0,0,0,0
24,2,20300,0,0,0,0,0,0,0,0,0
24,2,20400,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2,20500,0,0,0,0,0,0,0,0,0
24,2,20600,0,0,0,0,0,0,0,0,0
24,2,20601,0,0,0,0,0,0,0,0,0
24,2,20602,0,0,0,0,0,0,0,0,0
24,2,20603,0,0,0,0,0,0,0,0,0
24,2,20604,0,0,0,0,0,0,0,0,0
24,2,20605,0,0,0,0,0,0,0,0,0
24,2,20606,0,0,0,0,0,0,0,0,0
24,2,20699,,,,,,,,,
24,2,20700,0,0,0,0,0,0,0,0,0
24,3,30100,0,0,0,0,0,0,0,0,0
24,3,30200,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,3,30300,0,0,0,0,0,0,0,0,0
24,3,30400,0,0,0,0,0,0,0,0,0
24,3,30401,0,0,0,0,0,0,0,0,0
24,3,30402,0,0,0,0,0,0,0,0,0
24,3,30403,0,0,0,0,0,0,0,0,0
24,3,30404,0,0,0,0,0,0,0,0,0
24,3,30405,0,0,0,0,0,0,0,0,0
24,3,30499,,,,,,,,,
24,3,30500,0,0,0,0,0,0,0,0,0
24,3,30600,0,0,0,0,0,0,0,0,0
24,3,30700,0,0,0,0,0,0,0,0,0
24,4,40100,1,1,0,1,1,0,0,0,0
24,4,40101,NSS,NSS,0,NSS,NSS,0,0,0,0
24,4,40102,NSS,NSS,0,NSS,NSS,0,0,0,0
24,4,40103,NSS,NSS,0,NSS,NSS,0,0,0,0
24,4,40104,NSS,NSS,0,NSS,NSS,0,0,0,0
24,4,40105,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,4,40106,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,4,40107,NSS,NSS,0,NSS,NSS,0,0,0,0
24,4,40108,NSS,NSS,0,NSS,NSS,0,0,0,0
24,4,40109,NSS,NSS,0,NSS,NSS,0,0,0,0
24,4,40110,NSS,NSS,0,NSS,NSS,0,0,0,0
24,4,40111,NSS,NSS,0,NSS,NSS,0,0,0,0
24,4,40112,NSS,NSS,0,NSS,NSS,0,0,0,0
24,4,40113,NSS,NSS,0,NSS,NSS,0,0,0,0
